Song,Composer,Song ID,Lyrics,Sentiment,Sentiment Score
When I´m 64,McCartney,76569,"  When I get older losing my hair Many years from now Will you still be sending me a valentine Birthday greetings, bottle of wine? If I'd been out till quarter to three Would you lock the door? Will you still need me, will you still feed me When I'm sixty-four?  Oooh, you'll be older too And if you say the word I could stay with you (Aaaah)  I could be handy mending a fuse When your lights have gone You can knit a sweater by the fireside Sunday mornings go for a ride Doing the garden, digging the weeds Who could ask for more? Will you still need me, will you still feed me When I'm sixty-four?
 Every summer we can rent a cottage In the Isle of Wight, if it's not too dear We shall scrimp and save (We shall scrimp and save) Grandchildren on your knee Vera, Chuck, and Dave  Send me a postcard, drop me a line Stating point of view Indicate precisely what you mean to say Yours sincerely, wasting away Give me your answer, fill in a form Mine for evermore Will you still need me, will you still feed me When I'm sixty-four?  Whoo!",,0.025489902589470148
Lovely Rita,McCartney,75229,"  Lovely Rita, meter maid Lovely Rita, meter maid  Lovely Rita, meter maid Nothing can come between us When it gets dark I tow your heart away  Standing by a parking meter When I caught a glimpse of Rita Filling in a ticket in her little white book In a cap she looked much older And the bag across her shoulder Made her look a little like a military man  Lovely Rita, meter maid May I inquire discreetly (Lovely Rita) When are you free to take some tea with me? (Lovely Rita maid! Ahh--) Rita! 
 Took her out and tried to win her Had a laugh and over dinner Told her I would really like to see her again (, , , , , , ) Got the bill and Rita paid it (, , , , , , ) Took her home, I nearly made it (, , , , , , ) Sitting on the sofa with a sister or two (, , , , , , )  , lovely Rita meter maid Where would I be without you? Give us a wink and make me think of you  Lovely Rita meter maid (Lovely meter maid) Lovely Rita meter maid (Rita meter maid) Lovely Rita meter maid ( Lovely Rita, meter meter maid) Lovely Rita meter maid  ,  ,  ,    ,  ,  ,    ,  ,  ,    ,  ,  ,   (Believe it!)",,0.27852320298552513
Good Morning Good Morning,Lennon,71243," Good morning, good morning Good morning, good morning Good morning  Nothing to do to save his life, call his wife in Nothing to say but what a day, how's your boy been? Nothing to do, it's up to you I've got nothing to say but it's okay  Good morning, good morning Good morning  Going to work, don't want to go, feeling low down Heading for home, you start to roam, then you're in town  Everybody knows there's nothing doing Everything is closed, it's like a ruin Everyone you see is half asleep And you're on your own, you're in the street  After a while you start to smile, now you feel cool Then you decide to take a walk by the old school Nothing has changed, it's still the same I've got nothing to say but it's okay
 Good morning, good morning Good morning   People running round, it's five o'clock Everywhere in town it's getting dark Everyone you see is full of life It's time for tea and Meet the Wife  Somebody needs to know the time, glad that I'm here Watching the skirts, you start to flirt, now you're in gear Go to a show, you hope she goes I've got nothing to say, but it's okay  Good morning, good morning Good...  Good morning, good morning, good Good morning, good morning, good Good morning, good morning, good Good morning, good morning, good
Guten Morgen, guten Morgen, gut Guten Morgen, guten Morgen, gut Guten Morgen, guten Morgen, gut Guten Morgen, guten Morgen, gut (Ja! Ja!) Guten Morgen, guten Morgen, gut (Ja!) Guten Morgen, guten Morgen, gut (Gewözei teuer) Guten Morgen, guten Morgen, good morning",,0.23989508013861874
Sgt. Pepper´s Lonely Hearts Club Band (Reprise),McCartney,209761," One, two, three, four! (Bye!) Twist it! (What?) Twist it! (Shake it) !  We're Sgt. Pepper's Lonely Hearts Club Band We hope you have enjoyed the show Sgt. Pepper's Lonely Hearts Club Band We're sorry but it's time to go Sgt. Pepper's lonely, Sgt. Pepper's lonely Sgt. Pepper's lonely, Sgt. Pepper's lonely  Sgt. Pepper's Lonely Hearts Club Band We'd like to thank you once again Sgt. Pepper's one and only Lonely Hearts Club Band It's getting very near the end Sgt. Pepper's lonely, Sgt. Pepper's lonely Sgt. Pepper's Lonely Hearts Club Band (!)  Bang ( my god, it kills me) Bang, bang, bang, bang, bang",,-0.39687380846589804
Magical Mystery Tour,McCartney,123865," (Roll up, roll up For the Magical Mystery Tour! Step right this way!)  Roll up, roll up for the mystery tour Roll up, roll up for the mystery tour Roll up (And that's an invitation) Roll up for the mystery tour Roll up (To make a reservation) Roll up for the mystery tour  The magical mystery tour Is waiting to take you away Waiting to take you away  Roll up, roll up for the mystery tour Roll up, roll up for the mystery tour Roll up (We've got everything you need) Roll up for the mystery tour Roll up (Satisfaction guaranteed) Roll up for the mystery tour
 The magical mystery tour Is hoping to take you away Hoping to take you away  A mystery trip  ... the Magical Mystery Tour Roll up Roll up for the mystery tour Roll up (And that's an invitation) Roll up for the mystery tour Roll up (To make a reservation) Roll up for the mystery tour  The magical mystery tour Is coming to take you away Coming to take you away The magical mystery tour Is dying to take you away Dying to take you away Take you today",,0.5837258862738963
The Fool on the Hill,McCartney,111334," Day after day Alone on a hill The man with the foolish grin Is keeping perfectly still But nobody wants to know him They can see that he's just a fool And he never gives an answer  But the fool on the hill Sees the sun going down And the eyes in his head See the world spinning 'round  Well on the way Head in a cloud The man of a thousand voices Talking perfectly loud But nobody ever hears him Or the sound he appears to make And he never seems to notice  But the fool on the hill Sees the sun going down And the eyes in his head See the world spinning 'round
  And nobody seems to like him They can tell what he wants to do And he never shows his feelings  But the fool on the hill Sees the sun going down And the eyes in his head See the world spinning 'round  , , , , , ,  'Round and 'round And 'round and 'round and 'round  And he never listens to them He knows that they're the fools They don't like him  The fool on the hill Sees the sun going down And the eyes in his head See the world spinning 'round
 , 'round and 'round And 'round and 'round , 'round, 'round, 'round...",,-0.5215749250880132
Your Mother Should Know,McCartney,123866,"  Let's all get up and dance to a song That was a hit before your mother was born Though she was born a long, long time ago Your mother should know (Your mother should) Your mother should know (Know) Sing it again Let's all get up and dance to a song That was a hit before your mother was born Though she was born a long, long time ago Your mother should know (Your mother should) Your mother should know (Know)   Lift up your hearts and sing me a song That was a hit before your mother was born Though she was born a long, long time ago Your mother should know (Your mother should) Your mother should know (Know) Your mother should know (Your mother should) Your mother should know (Know)
  Sing it again   dada    dada dada dada    dada   Though she was born a long, long time ago Your mother should know (Your mother should) Your mother should know (Know) Your mother should know (Your mother should) Your mother should know (Know) Your mother should know (Your mother should) Your mother should know (Know)",,0.22527829557657242
I Am the Walrus,Lennon,56245," I am he as you are he as you are me And we are all together See how they run like pigs from a gun See how they fly I'm cryin'  Sitting on a cornflake Waiting for the van to come Corporation tee-shirt, stupid bloody Tuesday Man, you've been a naughty boy You let your face grow long  I am the eggman They are the eggmen I am the walrus Goo goo a'joob  Mister City policeman sitting Pretty little policemen in a row See how they fly like Lucy in the sky See how they run I'm cryin', I'm cryin' I'm cryin', I'm cryin'
 Yellow-matter custard Dripping from a dead dog's eye Crabalocker fishwife, pornographic priestess Boy, you've been a naughty girl You let your knickers down  I am the eggman They are the eggmen I am the walrus Goo goo a'joob  Sitting in an English garden waiting for the sun If the sun don't come, you get a tan From standing in the English rain  I am the egg man (Now good sir, what are you?) They are the egg men (A poor man, made tame to fortune's blows) I am the walrus Goo goo goo joob (Good pity) G'goo goo g'joob  Expert, textpert, choking smokers Don't you think the joker laughs at you? (Ho ho ho, hee hee hee, ha ha ha) See how they smile like pigs in a sty See how they snied I'm cryin'
 Semolina pilchard Climbing up the Eiffel Tower Elementary penguin singing Hare Krishna Man, you should have seen them kicking Edgar Allan Poe  I am the eggman, they are the eggmen I am the walrus Goo goo g'joob g'goo goo g'joob Goo goo a'joob g'goo goo g'joob, g'goo Joob! Joob! Joob!  Joob! Joob! Joob! Joob! Joob! Joob! Joob! Joob! Joob! Joob! Joob! Joob!  Umpa, umpa, stick it up your jumper Everybody's got one, everybody's got one “Villain, take my Purse If ever thou wilt thrive, bury my Body And give the Letters which thou findst about me To Edmund Earl of Gloucester: seek him out upon the English Party , untimely death, death–” “I know thee well, a serviceable Villain; as duteous to the Vices of thy Mistress as badness would desire” “What, is he dead?” “Sit you down, Father; rest you”",,-0.5865191963384859
"Hello, Goodbye",McCartney,123868," You say yes, I say no You say stop and I say go go go  no  You say goodbye and I say hello Hello, hello I don't know why you say goodbye, I say hello Hello, hello I don't know why you say goodbye, I say hello  I say high, you say low You say why and I say I don't know  no  You say goodbye and I say hello (Hello, goodbye, hello, goodbye) Hello, hello (Hello, goodbye) I don't know why you say goodbye, I say hello (Hello, goodbye, hello, goodbye) Hello, hello (Hello, goodbye) I don't know why you say goodbye, I say hello (Hello, goodbye)  Why why why why why why do you say goodbye? Goodbye, bye bye bye bye  no
 You say goodbye and I say hello Hello, hello I don't know why you say goodbye, I say hello Hello, hello I don't know why you say goodbye, I say hello  You say yes (I say yes) I say no (But I may mean no) You say stop (I can stay) And I say go go go ('Till it's time to go) ,  no  You say goodbye and I say hello Hello, hello I don't know why you say goodbye, I say hello Hello, hello I don't know why you say goodbye, I say hello Hello, hello I don't know why you say goodbye, I say hello, ,  Hello  Hela, heba helloa Hela, heba helloa, cha cha cha Hela, heba helloa, ! Hela, heba helloa, hela! Hela, heba helloa, cha cha cha Hela, heba helloa, -! Hela, heba helloa, cha cha cha Hela, heba helloa, cha cha cha",,-0.17644422446998456
Strawberry Fields Forever,Lennon,68179,"  Let me take you down, 'cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever  Living is easy with eyes closed Misunderstanding all you see It's getting hard to be someone, but it all works out It doesn't matter much to me  Let me take you down, 'cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever  No one, I think, is in my tree I mean, it must be high or low That is, you can't, you know, tune in, but it's all right That is, I think it's not too bad
 Let me take you down, 'cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever  Always, no, sometimes, think it's me But you know, I know when it's a dream I think I know, I mean—er—yes, but it's all wrong That is, I think I disagree  Let me take you down, 'cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever Strawberry Fields forever Strawberry Fields forever   Cranberry sauce, cranberry sauce",,0.1352453806127111
Penny Lane,McCartney,106898," In Penny Lane there is a barber showing photographs Of every head he's had the pleasure to know And all the people that come and go Stop and say hello  On the corner is a banker with a motorcar The little children laugh at him behind his back And the banker never wears a mac In the pouring rain Very strange  Penny Lane is in my ears and in my eyes There beneath the blue suburban skies I sit and meanwhile back  In Penny Lane there is a fireman with an hourglass And in his pocket is a portrait of the Queen He likes to keep his fire engine clean It's a clean machine 
 Penny Lane is in my ears and in my eyes Four of fish and finger pies In summer, meanwhile back  Behind the shelter in the middle of a roundabout A pretty nurse is selling poppies from a tray And though she feels as if she's in a play She is anyway  In Penny Lane the barber shaves another customer We see the banker sitting, waiting for a trim And then the fireman rushes in From the pouring rain Very strange  Penny Lane is in my ears and in my eyes There beneath the blue suburban skies I sit, and meanwhile back  Penny Lane is in my ears and in my eyes There beneath the blue suburban skies Penny Lane",,-0.167306841040651
All You Need Is Love,Lennon,71028," Love, love, love Love, love, love Love, love, love  (Love) There's nothing you can do that can't be done (Love) Nothing you can sing that can't be sung (Love) Nothing you can say, but you can learn how to play the game It's easy  (Love) Nothing you can make that can't be made (Love) No one you can save that can't be saved (Love) Nothing you can do, but you can learn how to be you in time It's easy  All you need is love All you need is love All you need is love, love Love is all you need  Love, love, love Love, love, love Love, love, love
 All you need is love All you need is love All you need is love, love Love is all you need  (Love) There's nothing you can know that isn't known (Love) Nothing you can see that isn't shown (Love) There's nowhere you can be that isn't where you're meant to be It's easy  All you need is love All you need is love All you need is love, love Love is all you need  All you need is love ( All together now ) All you need is love (Everybody) All you need is love, love Love is all you need Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) (Irru! Yehey!) Love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) (Yesterday) , love is all you need (Love is all you need) Love is all you need (Love is all you need) Love is all you need (Love is all you need) (, yeah) Love is all you need (Love is all you need) (She loves you, yeah, yeah, yeah) (She loves you, yeah, yeah, yeah) Love is all you need (Love is all you need) Love is all you need (Love is all you need) (Woohoo!) Love is all you need (Love is all you need) (Woohoo!) Love is all you need (Love is all you need) (, yesterday) Love is all you need (Love is all you need) Love is all you need (Love is all you need)",,0.6086732520867372
Back in the USSR,McCartney,75661,"   Flew in from Miami Beach, B.O.A.C Didn't get to bed last night On the way, the paper bag was on my knee Man, I had a dreadful flight  I'm back in the U.S.S.R.​ You don't know how lucky you are, boy Back in the U.S.S.R.​  Been away so long, I hardly knew the place Gee, it's good to be back home Leave it 'till tomorrow to unpack my case Honey, disconnect the phone  I'm back in the U.S.S.R.​ You don't know how lucky you are, boy Back in the U.S.​ Back in the U.S.​ Back in the U.S.S.R.​
 (Well) The Ukraine girls really knock me out (, --) They leave the West behind And Moscow girls make me sing and shout (, --) That Georgia's always on my mi-mi-mi-mi-mi-mi-mi-mi-mind , come on!  , hey , hey, -, yeah Yeah-yeah  Yeah, I'm back in the U.S.S.R.​ You don't know how lucky you are, boys Back in the U.S.S.R.​  (Well) The Ukraine girls really knock me out (, --) They leave the West behind And Moscow girls make me sing and shout (, --) That Georgia's always on my mi-mi-mi-mi-mi-mi-mi-mi-mind  , show me round your snow-peaked mountains way down South Take me to your daddy's farm Let me hear your balalaikas ringing out Come and keep your comrade warm
 I'm back in the U.S.S.R. (Hey) You don't know how lucky you are, boys Back in the U.S.S.R.​  -, let me tell you, honey Hey, I'm back, I'm back in the U.S.S.R.​ (--) Hey, it's so good to be home (--) Yeah, back in the U.S.S.R.​",,0.1497802004838983
Dear Prudence,Lennon,75662,"  Dear Prudence Won't you come out to play? Dear Prudence Greet the brand new day, hey The sun is up, the sky is blue It's beautiful, and so are you Dear Prudence Won't you come out to play?  Dear Prudence Open up your eyes Dear Prudence See the sunny skies The wind is low, the birds will sing That you are part of everything Dear Prudence Won't you open up your eyes?  Look around, 'round (Round, round, round, round, round) (Round, round, round, round, round) Look around, 'round, 'round (Round, round, round, round, round) (Round, round, round, round, round) Look around (---)
 Dear Prudence Let me see you smile Dear Prudence Like a little child The clouds will be a daisy chain So let me see you smile again Dear Prudence Won't you let me see you smile?  Dear Prudence Won't you come out to play? Dear Prudence Greet the brand new day The sun is up, the sky is blue It's beautiful, and so are you Dear Prudence Won't you come out to play? ",,0.4575169875752181
Glass Onion,Lennon,75663," I told you about Strawberry Fields You know the place where nothing is real Well here's another place you can go Where everything flows  Looking through the bent back tulips To see how the other half lives Looking through a glass onion  I told you about the walrus and me, man You know that we're as close as can be, man Well, here's another clue for you all The walrus was Paul  Standing on the cast iron shore, yeah Lady Madonna trying to make ends meet, yeah Looking through a glass onion   yeah,  yeah,  yeah Looking through a glass onion
 I told you about the fool on the hill I tell you, man, he's living there still Well, here's another place you can be Listen to me  Fixing a hole in the ocean Trying to make a dovetail joint, yeah Looking through a glass onion ",,-0.167728996835649
"Ob-la-di, Ob-la-da",McCartney,75664," Desmond has a barrow in the marketplace Molly is the singer in a band Desmond says to Molly, “Girl, I like your face” And Molly says this as she takes him by the hand  Ob--di, ob-- Life goes on, brah -, how their life goes on Ob--di, ob-- Life goes on, brah -, how their life goes on  Desmond takes a trolley to the jeweler's store (Choo-choo-choo) Buys a twenty-karat golden ring (Ring) Takes it back to Molly waiting at the door And as he gives it to her, she begins to sing (Sing)  Ob--di, ob-- Life goes on, brah (----) -, how their life goes on Ob--di, ob-- Life goes on, brah (----) -, how their life goes on Yeah
 In a couple of years, they have built a home sweet home With a couple of kids running in the yard Of Desmond and Molly Jones (Ha, ha, ha, ha, ha, ha)  Happy ever after in the marketplace Desmond lets the children lend a hand (Arm, leg) Molly stays at home and does her pretty face And in the evening, she still sings it with the band Yes!  Ob--di, ob-- Life goes on, brah -, how their life goes on (Heh-heh) Yeah, ob--di, ob-- Life goes on, brah -, how their life goes on  In a couple of years, they have built a home sweet home With a couple of kids running in the yard Of Desmond and Molly Jones (Ha, ha, ha, ha, ha) Yeah!
 Happy ever after in the marketplace Molly lets the children lend a hand (Foot) Desmond stays at home and does his pretty face And in the evening, she's a singer with the band (Yeah)  Ob--di, ob-- Life goes on, brah -, how their life goes on Yeah, ob--di, ob-- Life goes on, brah -, how their life goes on  (Ha-ha-ha-ha) And if you want some fun (Ha-ha-ha-ha-ha) Take Ob--di-bla- Ahh, thank you",,0.5098427449120209
Wild Honey Pie,McCartney,75665,"  Honey pie Honey pie   Honey pie Honey pie   Honey pie Honey pie Honey pie Honey pie  I love you, honey pie",,0.544618277810514
The Continuing Story of Bungalow Bill,Lennon,75667,"  Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill?  He went out tiger hunting with his elephant and gun In case of accidents He always took his mum He's the all American, bullet-headed Saxon mother's son All the children sing  Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill?  Deep in the jungle, where the mighty tiger lies Bill and his elephants were taken by surprise So Captain Marvel zapped him right between the eyes All the children sing
 Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill?  The children asked him if to kill was not a sin ""Not when he looked so fierce,"" his mummy butted in ""If looks could kill, it would have been us instead of him"" All the children sing  Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill? Hey, Bungalow Bill What did you kill, Bungalow Bill?
 Eyup!",,-0.30036836427946884
Happiness is a Warm Gun,Lennon,1921,"  She's not a girl who misses much Do do do do do do,  yeah She's well-acquainted with the touch of the velvet hand Like a lizard on a window pane The man in the crowd with the multicoloured mirrors On his hobnail boots Lying with his eyes while his hands are busy Working overtime A soap impression of his wife which he ate And donated to the National Trust    ( Down ) I need a fix 'cause I'm going down Down to the bits that I left uptown I need a fix 'cause I'm going down  Mother Superior jumped the gun Mother Superior jumped the gun Mother Superior jumped the gun Mother Superior jumped the gun Mother Superior jumped the gun Mother Superior jumped the gun
  Happiness is a warm gun (Bang, bang, shoot, shoot) Happiness is a warm gun, mama (Bang, bang, shoot, shoot)  When I hold you in my arms (, , yeah) And I feel my finger on your trigger (, , yeah) I know nobody can do me no harm (, , yeah) Because  (Happiness) Is a warm gun, mama (Bang, bang, shoot, shoot) Happiness is a warm gun, yes, it is (Bang, bang, shoot, shoot) Happiness is a warm, yes, it is, gun (Happiness, bang, bang, shoot, shoot) Well, don't you know that happiness is a warm gun, mama? (Is a warm gun, yeah)",,0.1125225960277021
Martha My Dear,McCartney,1574,"  Martha, my dear Though I spend my days in conversation Please, remember me Martha, my love Don't forget me Martha, my dear  Hold your head up, you silly girl Look what you've done When you find yourself in the thick of it Help yourself to a bit of what is all around you Silly girl  Take a good look around you Take a good look, you're bound to see That you and me were meant to be for each other Silly girl   Hold your hand out, you silly girl See what you've done When you find yourself in the thick of it Help yourself to a bit of what is all around you Silly girl
 Martha, my dear You have always been my inspiration Please, be good to me Martha, my love Don't forget me Martha, my dear",,0.2015894278883934
I´m So Tired,Lennon,76291," I'm so tired, I haven't slept a wink I'm so tired, my mind is on the blink I wonder, should I get up And fix myself a drink? No, no, no  I'm so tired, I don't know what to do I'm so tired, my mind is set on you I wonder, should I call you? But I know what you would do  You'd say I'm putting you on But it's no joke, it's doing me harm You know I can't sleep, I can't stop my brain You know it's three weeks, I'm going insane You know I'd give you everything I've got For a little peace of mind  I'm so tired, I'm feeling so upset Although I'm so tired, I'll have another cigarette And curse Sir Walter Raleigh He was such a stupid git
 You'd say I'm putting you on But it's no joke, it's doing me harm You know I can't sleep, I can't stop my brain You know it's three weeks, I'm going insane! You know I'd give you everything I've got For a little peace of mind  I'd give you everything I've got For a little peace of mind I'd give you everything I've got For a little peace of mind (Monsieur, monsieur, monsieur) (How about another one?)",,-0.445561920835947
Blackbird,McCartney,1556," Blackbird singing in the dead of night Take these broken wings and learn to fly All your life, you were only waiting For this moment to arise  Blackbird singing in the dead of night Take these sunken eyes and learn to see All your life, you were only waiting For this moment to be free  Blackbird fly Blackbird fly Into the light Of a dark, black night Blackbird fly Blackbird fly Into the light Of a dark, black night  Blackbird singing in the dead of night Take these broken wings and learn to fly All your life, you were only waiting For this moment to arise  You were only waiting For this moment to arise You were only waiting For this moment to arise",,0.12777612544596195
Rocky Raccoon,McCartney,76296," Now somewhere in the black mining hills of Dakota There lived a young boy named Rocky Raccoon And one day his woman ran off with another guy Hit young Rocky in the eye Rocky didn't like that He said, ""I'm gonna get that boy"" So one day he walked into town Booked himself a room in the local saloon  And Rocky Raccoon checked into his room Only to find Gideon's Bible Rocky had come equipped with a gun To shoot off the legs of his rival His rival, it seems, had broken his dreams By stealing the girl of his fancy Her name was Magill, and she called herself Lil But everyone knew her as Nancy  Now, she and her man, who called himself Dan Were in the next room at the hoe-down Rocky burst in, and grinning a grin He said, ""Danny boy, this is a showdown"" But Daniel was hot, he drew first and shot And Rocky collapsed in the corner, aaah
 Dan, dan, dan, dan-dan Dan, dan, dan, dan-dan Dan, dan, dan, dan-dan Dan, dan, dooroo-do-do Do-do-do, dooroo-do-do Do-dooroo-do-do, do-do Do-do-do, dooroo-do-do Do-dooroo-do-do, do-do  Now, the doctor came in, stinking of gin And proceeded to lie on the table He said, ""Rocky, you met your match"" And Rocky said, ""Doc, it's only a scratch And I'll be better, I'll be better, Doc, as soon as I am able""  Now, Rocky Raccoon, he fell back in his room Only to find Gideon's Bible (, dou-dou-dou) Gideon checked out, and he left it, no doubt (Oooh Rocky, oooh) To help with good Rocky's revival, aah Yeah, yeah  Do-do-do, dooroo-do-do Do-dooroo-do-do, do-do Do-do-do, dooroo-do-do Do-dooroo-do-do, do-do Do-do-do, dooroo-do-do Do-dooroo-do-do, do-do Do-do-do, dooroo-do-do Do-dooroo-do-do, do-do Do-do-do, dooroo-do-do Do-dooroo-do-do, do-do C'mon, Rocky boy Do-do-do, dooroo-do-do C'mon, Rocky boy Do-do-do, dooroo-do-do Do-dooroo-do-do, do-do Yeah, c'mon, let's Rocky it!",,-0.18530068406835198
Why Don´t We Do It in the Road?,McCartney,76298," Why don't we d-do it in the road?  Why don't we do it in the road?  Why don't we do it in the road?  Why don't we do it in the road?  No one will be watching us Why don't we do it in the road?  Why don't we do it in the road? Why don't we do it in the road? Why don't we do it in the road? Why don't we do it in the road? No one will be watching us Why don't we do it in the road?  Why don't we do it in the road? Why don't we do it in the road? Why don't we d-do it, do it in the road? Why don't we do it in the road? No one will be watching us Why don't we do it in the road?",,-0.14875958254560828
I Will,McCartney,76299," Who knows how long I've loved you? You know I love you still Will I wait a lonely lifetime? If you want me to, I will  For if I ever saw you I didn't catch your name But it never really mattered I will always feel the same  Love you forever and forever Love you with all my heart Love you whenever we're together Love you when we're apart  And when at last, I find you Your song will fill the air Sing it loud so I can hear you Make it easy to be near you For the things you do endear you to me , you know, I will I will
                ",,0.15590010955929756
Julia,Lennon,76301," Half of what I say is meaningless But I say it just to reach you , Julia  Julia, Julia Ocean child calls me So I sing a song of love, Julia  Julia, seashell eyes Windy smile calls me So I sing a song of love, Julia  Her hair of floating sky is shimmering Glimmering in the sun  Julia, Julia Morning moon, touch me So I sing a song of love, Julia  When I cannot sing my heart I can only speak my mind, Julia
 Julia, sleeping sand Silent cloud, touch me So I sing a song of love, Julia  Hmm hmm hmm Calls me So I sing a song of love for Julia  Julia, Julia",,0.24187464185524732
Birthday,McCartney,76302," They say it's your birthday Well, it's my birthday too, yeah They say it's your birthday We're gonna have a good time I'm glad it's your birthday Happy birthday to you  One, two, three, four, five, six, seven, eight!  Yes, we're goin' to a party, party Yes, we're goin' to a party, party Yes, we're goin' to a party, party  I would like you to dance (Birthday) Take a cha-cha-cha-chance (Birthday) I would like you to dance (Birthday) Dance, yeah, , come on (Come on)   (Birthday) I would like you to dance (Birthday) Take a cha-cha-cha-chance (Birthday) I would like you to dance , dance! Dance!
 They say it's your birthday Well, it's my birthday too, yeah They say it's your birthday We're gonna have a good time I'm glad it's your birthday Happy birthday to you",,0.538268128875643
Yer Blues,Lennon,76303," Two, three...  Yes, I'm lonely Want to die Yes, I'm lonely Want to die If I ain't dead already,  Girl, you know the reason why  In the morning Want to die In the evening Want to die If I ain't dead already,  Girl, you know the reason why  My mother was of the sky My father was of the earth But I am of the universe And you know what it's worth I'm lonely Want to die If I ain't dead already,  Girl, you know the reason why
 The eagle picks my eye The worm he licks my bones I feel so suicidal Just like Dylan's Mr. Jones Lonely Want to die If I ain't dead already,  Girl, you know the reason why  Black cloud crossed my mind Blue mist round my soul Feel so suicidal Even hate my rock and roll Want to die Yeah, want to die If I ain't dead already,  Girl, you know the reason why ",,-0.6051146686077118
Mother Nature´s Son,McCartney,76304,"  Born a poor young country boy Mother Nature's son All day long, I'm sitting, singing songs For everyone  Sit beside a mountain stream See her waters rise Listen to the pretty sound of music As she flies  Do-do-do-do-do-do Do-do-do-do Do-do-do-do Do-do-do-do, do-do  Find me in my field of grass Mother Nature's son Swaying daisies, sing a lazy song Beneath the sun
 Do-do-do-do-do-do Do-do-do-do-do Do-do-do-do Do-do-do-do-do Mmm, do-do-do-do-do Yeah-yeah-yeah  Mmm-mmm-mmm-mmm-mmm-mmm ----- Mmm-mmm-mmm-mmm-mmm Mmm-mmm-mmm-mmm-mmm, lullaby  -, Mother Nature's son",,0.3404146358370781
Everybody´s Got Something to Hide Except Me and My Monkey,Lennon,76305," Come on, come on, come on, come on Come on, it's such a joy, come on, it's such a joy Come on, let's take it easy, come on let's take it easy  Take it easy Take it easy Everybody's got something to hide Except for me and my monkey !  The deeper you go, the higher you fly The higher you fly, the deeper you go So come on, come on Come on, it's such a joy, come on, it's such a joy Come on, let's make it easy, come on, let's take it easy  Take it easy Take it easy Everybody's got something to hide Except for me and my monkey, yeah !
 Your inside is out when your outside is in Your outside is in when your inside is out So come on (!), come on (!) Come on, it's such a joy, come on, it's such a joy Come on, let's make it easy, come on, let's make it easy  Make it easy (!) Make it easy (!) Everybody's got something to hide Except for me and my monkey Hey! Yeah!  Come on, come on, come on, come on",,0.5851789321750402
Sexy Sadie,Lennon,76306," Sexy Sadie, what have you done? You made a fool of everyone You made a fool of everyone Sexy Sadie, , what have you done?  Sexy Sadie, you broke the rules You laid it down for all to see You laid it down for all to see Sexy Sadie, , you broke the rules  One sunny day, the world was waiting for a lover (Sexy Sadie) She came along to turn on everyone Sexy Sadie, the greatest of them all (Sexy Sadie, she's the greatest) (Waw-waw-waw-waw-waw-waw-waaaaw)  Sexy Sadie, how did you know? The world was waiting just for you The world was waiting just for you (Waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waw) Sexy Sadie, , how did you know? (Waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waaaw)  Sexy Sadie, you'll get yours yet However big you think you are However big you think you are (Waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waw-waw) Sexy Sadie, , you'll get yours yet
 We gave her everything we owned just to sit at her table (Sexy Sadie) Just a smile would lighten everything Sexy Sadie, she's the latest and the greatest of them all    She made a fool of everyone Sexy Sadie However big you think you are Sexy Sadie ",,-0.11563045158982277
